Chromosome	Strand	Position	GSM1820357	GSM1820358	GSM1820359	GSM1820360	GSM1820361	GSM1820362	GSM1820363	GSM1820364	GSM1820365	GSM1820366	GSM1820367	GSM1820368	GSM1820369	GSM1820370	GSM1820371	GSM1820372	GSM1820373	GSM1820374	GSM1820375	GSM1820376	GSM1820377	GSM1820378	GSM1820379	GSM1820380	GSM1820381	GSM1820382	GSM1820383	GSM1820384	GSM1820385	GSM1820386	GSM1820387	GSM1820388	GSM1820390	GSM1820391	GSM1820392	GSM1820393	GSM1820394	GSM1820395	GSM1820396	GSM1820397	GSM1820398	GSM1820400	GSM1820401	GSM1820402	GSM1820403	GSM1820404	GSM1820405	GSM1820406	GSM1820407	GSM1820408	GSM1820409	GSM1820410	GSM1820411	GSM1820412	GSM1820413	GSM1820414	GSM1820415	GSM1820416	GSM1820417	GSM1820418	GSM1820419	GSM1820420	GSM1820421	GSM1820422	GSM1820423	GSM1820424	GSM1820426	GSM1820427	GSM1820428	GSM1820429	GSM1820430	GSM1820431	GSM1820432	GSM1820433	GSM1820434	GSM1820435	GSM1820436	GSM1820437	GSM1820438	GSM1820439
11	+	32296449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32296485	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	191	0
11	+	32296486	0	0	0	0	0	0	0	0	0	0	0	0	658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	812	0
11	+	32296487	0	0	0	0	0	0	0	0	0	0	0	0	658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	813	0
11	+	32296488	0	0	0	0	0	0	0	0	0	0	0	0	658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	138	0	0	0	0	0	2670	0
11	+	32296489	0	0	0	0	0	0	0	0	0	0	0	0	658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	138	0	0	0	0	0	2672	0
11	+	32296490	0	0	0	0	0	0	0	0	0	0	0	0	658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	138	0	0	0	0	0	2725	0
11	+	32296491	147	0	0	0	0	0	0	0	0	0	0	0	1193	0	0	148	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	578	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	119	0	0	0	0	0	1	0	0	0	2331	0	0	1	0	0	0	138	0	0	0	0	0	13956	0
11	+	32296492	147	0	0	0	0	0	0	0	0	0	0	0	1193	0	0	149	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	578	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	119	0	0	0	0	0	1	0	0	0	2436	0	0	1	0	0	0	138	0	0	0	0	0	14393	0
11	+	32296493	147	0	0	0	0	0	0	0	0	0	0	0	1193	0	0	149	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	578	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	119	0	0	0	0	0	1	0	0	0	2437	0	0	1	0	0	0	138	0	0	0	0	0	14413	0
11	+	32296494	147	0	0	0	0	0	0	0	0	0	0	0	1193	0	0	149	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	578	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	119	0	0	0	0	0	1	0	0	0	2437	0	0	1	0	0	0	138	0	0	0	0	0	14414	0
11	+	32296495	147	0	0	0	0	0	0	0	0	0	0	0	1193	0	0	149	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	578	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	119	0	0	0	0	0	1	0	0	0	2437	0	0	1	0	0	0	138	0	0	0	0	0	14414	0
11	+	32296496	147	0	0	0	0	0	0	0	0	0	0	0	1193	0	0	149	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	578	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	119	0	0	0	0	0	1	0	0	0	2437	0	0	1	0	0	0	138	0	0	0	0	0	14414	0
11	+	32296497	147	0	0	0	0	0	0	0	0	0	0	0	1193	0	0	149	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	578	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	119	0	0	0	0	0	1	0	0	0	2437	0	0	1	0	0	0	138	0	0	0	0	0	14414	0
11	+	32296498	147	0	0	0	0	0	0	0	0	0	0	0	1193	0	0	149	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	578	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	119	0	0	0	0	0	1	0	0	0	2437	0	0	1	0	0	0	138	0	0	0	0	0	14414	0
11	+	32296499	147	0	0	0	0	0	0	0	0	0	0	0	1193	0	0	149	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	578	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	119	0	0	0	0	0	1	0	0	0	2437	0	0	1	0	0	0	138	0	0	0	0	0	14414	0
11	+	32296500	147	0	0	0	0	0	0	0	0	0	0	0	1193	0	0	149	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	578	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	119	0	0	0	0	0	1	0	0	0	2437	0	0	1	0	0	0	138	0	0	0	0	0	14414	0
11	+	32296501	147	0	0	0	0	0	0	0	0	0	0	0	1193	0	0	149	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	578	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	119	0	0	0	0	0	1	0	0	0	2437	0	0	1	0	0	0	138	0	0	0	0	0	14414	0
11	+	32296502	147	0	0	0	0	0	0	0	0	0	0	0	1193	0	0	149	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	578	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	119	0	0	0	0	0	1	0	0	0	2437	0	0	1	0	0	0	138	0	0	0	0	0	14414	0
11	+	32296503	147	0	0	0	0	0	0	0	0	0	0	0	1193	0	0	149	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	578	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	119	0	0	0	0	0	1	0	0	0	2437	0	0	1	0	0	0	138	0	0	0	0	0	14414	0
11	+	32296504	147	0	0	0	0	0	0	0	0	0	0	0	1193	0	0	149	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	578	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	119	0	0	0	0	0	1	0	0	0	2437	0	0	1	0	0	0	138	0	0	0	0	0	14414	0
11	+	32296505	147	0	0	0	0	0	0	0	0	0	0	0	1193	0	0	149	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	578	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	119	0	0	0	0	0	1	0	0	0	2437	0	0	1	0	0	0	138	0	0	0	0	0	14414	0
11	+	32296506	147	0	0	0	0	0	0	0	0	0	0	0	1193	0	0	149	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	578	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	119	0	0	0	0	0	1	0	0	0	2437	0	0	1	0	0	0	138	0	0	0	0	0	14456	0
11	+	32296507	147	0	0	0	0	0	0	0	0	0	0	0	1193	0	0	149	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	578	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	119	0	0	0	0	0	1	0	0	0	2437	0	0	1	0	0	0	138	0	0	0	0	0	14457	0
11	+	32296508	147	0	0	0	0	0	0	0	0	0	0	0	1193	0	0	149	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	578	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	119	0	0	0	0	0	1	0	0	0	2437	0	0	1	0	0	0	138	0	0	0	0	0	14457	0
11	+	32296509	147	0	0	0	0	0	0	0	0	0	0	0	1193	0	0	149	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	578	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	119	0	0	0	0	0	1	0	0	0	2437	0	0	1	0	0	0	138	0	0	0	0	0	14457	0
11	+	32296510	147	0	0	0	0	0	0	0	0	0	0	0	1193	0	0	149	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	578	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	119	0	0	0	0	0	1	0	0	0	2437	0	0	1	0	0	0	138	0	0	0	0	0	14457	0
11	+	32296511	147	0	0	0	0	0	0	0	0	0	0	0	1193	0	0	149	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	578	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	119	0	0	0	0	0	1	0	0	0	2437	0	0	1	0	0	0	138	0	0	0	0	0	14457	0
11	+	32296512	147	0	0	0	0	0	0	0	0	0	0	0	1193	0	0	149	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	578	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	119	0	0	0	0	0	1	0	0	0	2437	0	0	1	0	0	0	138	0	0	0	0	0	14652	0
11	+	32296513	147	0	0	0	0	0	0	0	0	0	0	0	1193	0	0	149	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	578	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	119	0	0	0	0	0	1	0	0	0	2437	0	0	1	0	0	0	138	0	0	0	0	0	14652	0
11	+	32296514	147	0	0	0	0	0	0	0	0	0	0	0	1193	0	0	149	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	578	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	119	0	0	0	0	0	1	0	0	0	2437	0	0	1	0	0	0	138	0	0	0	0	0	14653	0
